time,in,out,known_transfer_fx
0.0,0.0,0.0,0.0
0.1,650.8016830438703,0.0,0.1
0.2,1046.8794925135512,6.508016830438703,0.2
0.30000000000000004,1243.2731548134939,23.484828586012917,0.30000000000000004
0.4,1285.6686529312726,52.89437188972207,0.4
0.5,1211.7928170501073,95.16060172274396,0.5
0.6000000000000001,1052.6164644231753,149.54475972626693,0.6000000000000001
0.7000000000000001,833.3909183694554,214.45508237402163,0.7000000000000001
0.8,574.539647079646,287.6993142054709,0.8
0.9,292.4240460878465,366.68894250771666,0.9
1.0,0.0,448.60281127084085,1.0
1.1,0.0,530.516680033965,1.1
1.2000000000000002,0.0,612.4305487970892,1.2000000000000002
1.3,0.0,694.3444175602134,1.3
1.4000000000000001,0.0,776.2582863233376,1.4000000000000001
1.5,0.0,858.1721550864618,1.5
1.6,0.0,940.086023849586,1.6
1.7000000000000002,0.0,1021.9998926127103,1.7000000000000002
1.8,0.0,1103.9137613758344,1.8
1.9000000000000001,0.0,1185.8276301389587,1.9000000000000001
2.0,0.0,1267.7414989020829,2.0
2.1,0.0,1349.655367665207,2.1
2.2,0.0,1431.5692364283311,2.2
2.3000000000000003,0.0,1513.4831051914553,2.3000000000000003
2.4000000000000004,0.0,1595.3969739545796,2.4000000000000004
2.5,0.0,1677.3108427177037,2.5
2.6,0.0,1759.2247114808279,2.6
2.7,0.0,1841.1385802439522,2.7
2.8000000000000003,0.0,1923.0524490070763,2.8000000000000003
2.9000000000000004,0.0,2004.9663177702007,2.9000000000000004
3.0,0.0,2086.880186533325,3.0
3.1,0.0,2168.794055296449,3.1
3.2,0.0,2250.707924059573,3.2
3.3000000000000003,0.0,2332.6217928226974,3.3000000000000003
3.4000000000000004,0.0,2414.535661585822,3.4000000000000004
3.5,0.0,2496.4495303489457,3.5
3.6,0.0,2578.3633991120696,3.6
3.7,0.0,2660.277267875194,3.7
3.8000000000000003,0.0,2742.1911366383183,3.8000000000000003
3.9000000000000004,0.0,2824.105005401442,3.9000000000000004
4.0,0.0,2906.018874164567,4.0
4.1000000000000005,0.0,2987.932742927691,3.8999999999999995
4.2,0.0,3056.830578029938,3.8
4.3,0.0,3104.790823281913,3.7
4.4,0.0,3127.8856054376192,3.5999999999999996
4.5,0.0,3125.2670145346992,3.5
4.6000000000000005,0.0,3098.4125672907776,3.3999999999999995
4.7,0.0,3050.505790758393,3.3
4.800000000000001,0.0,2985.9311958586186,3.1999999999999993
4.9,0.0,2909.865808017251,3.0999999999999996
5.0,0.0,2827.9519392541265,3.0
5.1000000000000005,0.0,2746.038070491002,2.8999999999999995
5.2,0.0,2664.1242017278782,2.8
5.300000000000001,0.0,2582.210332964754,2.6999999999999993
5.4,0.0,2500.29646420163,2.5999999999999996
5.5,0.0,2418.3825954385056,2.5
5.6000000000000005,0.0,2336.4687266753813,2.3999999999999995
5.7,0.0,2254.5548579122574,2.3
5.800000000000001,0.0,2172.640989149133,2.1999999999999993
5.9,0.0,2090.7271203860087,2.0999999999999996
6.0,0.0,2008.8132516228848,2.0
6.1000000000000005,0.0,1926.8993828597604,1.8999999999999995
6.2,0.0,1844.985514096636,1.7999999999999998
6.300000000000001,0.0,1763.0716453335122,1.6999999999999993
6.4,0.0,1681.1577765703878,1.5999999999999996
6.5,0.0,1599.2439078072637,1.5
6.6000000000000005,0.0,1517.3300390441395,1.3999999999999995
6.7,0.0,1435.4161702810152,1.2999999999999998
6.800000000000001,0.0,1353.502301517891,1.1999999999999993
6.9,0.0,1271.588432754767,1.0999999999999996
7.0,0.0,1189.6745639916428,1.0
7.1000000000000005,0.0,1107.7606952285187,0.8999999999999995
7.2,0.0,1025.8468264653943,0.7999999999999998
7.300000000000001,0.0,943.9329577022702,0.6999999999999993
7.4,0.0,862.019088939146,0.5999999999999996
7.5,0.0,780.1052201760217,0.5
7.6000000000000005,0.0,698.1913514128976,0.39999999999999947
7.7,0.0,616.2774826497733,0.2999999999999998
7.800000000000001,0.0,534.3636138866492,0.1999999999999993
7.9,0.0,452.44974512352496,0.09999999999999964
8.0,0.0,370.53587636040083,0.0
8.1,0.0,288.6220075972766,0.0
8.200000000000001,0.0,213.21615566459118,0.0
8.3,0.0,148.27909865704123,0.0
8.4,0.0,95.77477319762625,0.0
8.5,0.0,56.127134267523985,0.0
8.6,0.0,28.597423507922795,0.0
8.700000000000001,0.0,11.593877392553349,0.0
8.8,0.0,2.9242404608784547,0.0
8.9,0.0,0.0,0.0
9.0,0.0,0.0,0.0
