time,in,out,known_transfer_fx
0.0,0.0,0.0,0.0
0.1,644.5700364972535,0.0,0.1
0.2,1049.034738052725,6.736806088801797,0.2
0.30000000000000004,1225.810005974563,24.152519991207054,0.30000000000000004
0.4,1277.584906572731,53.713799430901034,0.4
0.5,1190.1594253178903,97.41250325874438,0.5
0.6000000000000001,1036.7672599413831,141.1405630746751,0.6000000000000001
0.7000000000000001,817.6769684723407,221.00728649606282,0.7000000000000001
0.8,584.2100320184345,294.7668670133318,0.8
0.9,286.0474501139495,369.5423345229999,0.9
1.0,0.0,434.36123673293054,1.0
1.1,0.0,512.1034747430647,1.1
1.2000000000000002,0.0,614.6220793028274,1.2000000000000002
1.3,0.0,696.6279492262945,1.3
1.4000000000000001,0.0,769.5629398624417,1.4000000000000001
1.5,0.0,875.6702991709379,1.5
1.6,0.0,952.4468251706114,1.6
1.7000000000000002,0.0,1033.6012358195956,1.7000000000000002
1.8,0.0,1093.6328701047291,1.8
1.9000000000000001,0.0,1164.4840298997449,1.9000000000000001
2.0,0.0,1257.3392437433436,2.0
2.1,0.0,1351.332509732576,2.1
2.2,0.0,1422.6249781108713,2.2
2.3000000000000003,0.0,1569.7584553668573,2.3000000000000003
2.4000000000000004,0.0,1642.1283154069595,2.4000000000000004
2.5,0.0,1666.158222548968,2.5
2.6,0.0,1726.1680986450738,2.6
2.7,0.0,1817.901853565384,2.7
2.8000000000000003,0.0,1919.0698766132793,2.8000000000000003
2.9000000000000004,0.0,1991.7663374348504,2.9000000000000004
3.0,0.0,2044.3758612029342,3.0
3.1,0.0,2150.868826367603,3.1
3.2,0.0,2311.343938519716,3.2
3.3000000000000003,0.0,2320.195690334502,3.3000000000000003
3.4000000000000004,0.0,2385.88517057439,3.4000000000000004
3.5,0.0,2469.4463308166796,3.5
3.6,0.0,2572.93503489979,3.6
3.7,0.0,2652.1033994415366,3.7
3.8000000000000003,0.0,2690.8897617286134,3.8000000000000003
3.9000000000000004,0.0,2883.6641263805873,3.9000000000000004
4.0,0.0,2878.2732022892574,4.0
4.1000000000000005,0.0,2995.4773731238474,3.8999999999999995
4.2,0.0,3090.6496777348216,3.8
4.3,0.0,3210.904329232066,3.7
4.4,0.0,3074.0033943456533,3.5999999999999996
4.5,0.0,3082.551778884664,3.5
4.6000000000000005,0.0,3048.782667095417,3.3999999999999995
4.7,0.0,3150.2163313406218,3.3
4.800000000000001,0.0,3052.3833176448966,3.1999999999999993
4.9,0.0,3024.7884194888534,3.0999999999999996
5.0,0.0,2741.917011893848,3.0
5.1000000000000005,0.0,2655.3818536004837,2.8999999999999995
5.2,0.0,2629.8402451352113,2.8
5.300000000000001,0.0,2579.6734352559615,2.6999999999999993
5.4,0.0,2368.6687203506344,2.5999999999999996
5.5,0.0,2288.56550156131,2.5
5.6000000000000005,0.0,2285.4949144807074,2.3999999999999995
5.7,0.0,2291.476783194533,2.3
5.800000000000001,0.0,2225.550020772743,2.1999999999999993
5.9,0.0,2141.3920688372154,2.0999999999999996
6.0,0.0,1996.973518743705,2.0
6.1000000000000005,0.0,1980.8218196715147,1.8999999999999995
6.2,0.0,1891.890741904009,1.7999999999999998
6.300000000000001,0.0,1641.6748259564304,1.6999999999999993
6.4,0.0,1735.61912916903,1.5999999999999996
6.5,0.0,1635.80459464069,1.5
6.6000000000000005,0.0,1545.0841941090714,1.3999999999999995
6.7,0.0,1438.1550069871982,1.2999999999999998
6.800000000000001,0.0,1365.5090664772483,1.1999999999999993
6.9,0.0,1211.4859484203805,1.0999999999999996
7.0,0.0,1222.6838253078372,1.0
7.1000000000000005,0.0,1124.5625413971143,0.8999999999999995
7.2,0.0,997.2836109938313,0.7999999999999998
7.300000000000001,0.0,951.9817440783166,0.6999999999999993
7.4,0.0,817.0161609834324,0.5999999999999996
7.5,0.0,790.0938201662605,0.5
7.6000000000000005,0.0,704.1191353145555,0.39999999999999947
7.7,0.0,616.6838060565522,0.2999999999999998
7.800000000000001,0.0,535.1048047672117,0.1999999999999993
7.9,0.0,441.41872053416137,0.09999999999999964
8.0,0.0,362.06632758995084,0.0
8.1,0.0,279.6414177064664,0.0
8.200000000000001,0.0,202.0042305255177,0.0
8.3,0.0,147.56982479170014,0.0
8.4,0.0,97.26715544818948,0.0
8.5,0.0,54.945730910089225,0.0
8.6,0.0,28.95578255457414,0.0
8.700000000000001,0.0,11.289115740723421,0.0
8.8,0.0,2.8318994429032047,0.0
8.9,0.0,0.0,0.0
9.0,0.0,0.0,0.0
